id,id_client,id_service,service,frequence,nbr_article,date_rdv,heure_rdv,prix_total,statut
1773,456,1,Nettoyage voiture,Trimestrielle,1,2026-02-28,20:00,39.0,Réalisé
1774,47,3,Nettoyage canapé,Ponctuelle,1,2026-02-28,15:00,49.0,Réalisé
1775,4,5,Nettoyage matelas,Mensuelle,1,2026-02-28,13:00,45.0,Réalisé
1776,396,3,Nettoyage canapé,Ponctuelle,2,2026-03-03,09:00,98.0,Réalisé
1777,282,2,Nettoyage vitres,Ponctuelle,2,2026-03-03,18:00,50.0,Réalisé
1778,470,4,Nettoyage tapis,Mensuelle,3,2026-03-04,17:00,87.0,Réalisé
1779,111,3,Nettoyage canapé,Ponctuelle,3,2026-03-04,13:00,147.0,Réalisé
1780,466,5,Nettoyage matelas,Ponctuelle,2,2026-03-04,19:00,90.0,Réalisé
1781,493,5,Nettoyage matelas,Ponctuelle,3,2026-03-04,15:00,135.0,Réalisé
1782,71,5,Nettoyage matelas,Trimestrielle,2,2026-03-04,16:00,90.0,Réalisé
1783,283,4,Nettoyage tapis,Ponctuelle,1,2026-03-04,09:00,29.0,Réalisé
1784,118,1,Nettoyage voiture,Trimestrielle,1,2026-03-04,18:00,39.0,Réalisé
1785,364,5,Nettoyage matelas,Ponctuelle,4,2026-03-05,09:00,180.0,Réalisé
1786,7,1,Nettoyage voiture,Ponctuelle,1,2026-03-05,12:00,39.0,Réalisé
1787,366,3,Nettoyage canapé,Ponctuelle,5,2026-03-05,18:00,245.0,Réalisé
1788,255,1,Nettoyage voiture,Mensuelle,1,2026-03-05,15:00,39.0,Réalisé
1789,191,5,Nettoyage matelas,Ponctuelle,2,2026-03-05,17:00,90.0,Réalisé
1790,48,1,Nettoyage voiture,Ponctuelle,3,2026-03-05,13:00,117.0,Réalisé
1791,204,5,Nettoyage matelas,Ponctuelle,1,2026-03-06,08:00,45.0,Annulé
1792,37,1,Nettoyage voiture,Ponctuelle,2,2026-03-06,14:00,78.0,Réalisé
1793,350,3,Nettoyage canapé,Ponctuelle,5,2026-03-06,12:00,245.0,Réalisé
1794,194,3,Nettoyage canapé,Ponctuelle,2,2026-03-06,18:00,98.0,Réalisé
1795,490,1,Nettoyage voiture,Ponctuelle,4,2026-03-06,11:00,156.0,Réalisé
1796,432,1,Nettoyage voiture,Ponctuelle,3,2026-03-06,19:00,117.0,Annulé
1797,454,1,Nettoyage voiture,Ponctuelle,1,2026-03-07,18:00,39.0,Réalisé
1798,236,5,Nettoyage matelas,Trimestrielle,3,2026-03-07,15:00,135.0,Annulé
1799,202,5,Nettoyage matelas,Ponctuelle,1,2026-03-07,19:00,45.0,Annulé
1800,186,1,Nettoyage voiture,Ponctuelle,2,2026-03-07,11:00,78.0,Réalisé
1801,154,3,Nettoyage canapé,Mensuelle,3,2026-03-07,17:00,147.0,Réalisé
1802,351,2,Nettoyage vitres,Trimestrielle,1,2026-03-07,13:00,25.0,Réalisé
1803,223,1,Nettoyage voiture,Ponctuelle,3,2026-03-10,11:00,117.0,Réalisé
1804,111,1,Nettoyage voiture,Ponctuelle,1,2026-03-10,19:00,39.0,Réalisé
1805,482,3,Nettoyage canapé,Mensuelle,4,2026-03-10,17:00,196.0,Réalisé
1806,348,3,Nettoyage canapé,Ponctuelle,1,2026-03-10,14:00,49.0,Réalisé
1807,377,3,Nettoyage canapé,Ponctuelle,4,2026-03-10,13:00,196.0,Réalisé
1808,123,1,Nettoyage voiture,Ponctuelle,1,2026-03-11,17:00,39.0,Réalisé
1809,236,4,Nettoyage tapis,Ponctuelle,5,2026-03-11,09:00,145.0,Annulé
1810,273,1,Nettoyage voiture,Ponctuelle,1,2026-03-11,19:00,39.0,Réalisé
1811,18,1,Nettoyage voiture,Trimestrielle,4,2026-03-11,14:00,156.0,Réalisé
1812,435,1,Nettoyage voiture,Mensuelle,1,2026-03-11,10:00,39.0,Réalisé
1813,137,3,Nettoyage canapé,Trimestrielle,1,2026-03-11,13:00,49.0,Réalisé
1814,289,3,Nettoyage canapé,Trimestrielle,2,2026-03-11,18:00,98.0,Réalisé
1815,365,3,Nettoyage canapé,Ponctuelle,3,2026-03-11,15:00,147.0,Réalisé
1816,462,4,Nettoyage tapis,Mensuelle,1,2026-03-11,08:00,29.0,Annulé
1817,224,2,Nettoyage vitres,Trimestrielle,1,2026-03-11,12:00,25.0,Réalisé
1818,275,1,Nettoyage voiture,Ponctuelle,1,2026-03-12,15:00,39.0,Réalisé
1819,317,1,Nettoyage voiture,Mensuelle,1,2026-03-12,12:00,39.0,Annulé
1820,390,2,Nettoyage vitres,Ponctuelle,1,2026-03-12,14:00,25.0,Réalisé
1821,196,1,Nettoyage voiture,Ponctuelle,3,2026-03-12,17:00,117.0,Réalisé
1822,123,5,Nettoyage matelas,Mensuelle,1,2026-03-12,16:00,45.0,Réalisé
1823,460,3,Nettoyage canapé,Ponctuelle,2,2026-03-13,11:00,98.0,Réalisé
1824,454,2,Nettoyage vitres,Mensuelle,1,2026-03-13,13:00,25.0,Réalisé
1825,113,4,Nettoyage tapis,Ponctuelle,1,2026-03-13,17:00,29.0,Réalisé
1826,463,3,Nettoyage canapé,Trimestrielle,1,2026-03-13,09:00,49.0,Réalisé
1827,482,3,Nettoyage canapé,Ponctuelle,2,2026-03-13,12:00,98.0,Réalisé
1828,41,2,Nettoyage vitres,Trimestrielle,1,2026-03-13,16:00,25.0,Réalisé
1829,144,3,Nettoyage canapé,Trimestrielle,1,2026-03-13,19:00,49.0,Réalisé
1830,84,1,Nettoyage voiture,Ponctuelle,1,2026-03-14,12:00,39.0,Réalisé
1831,211,5,Nettoyage matelas,Mensuelle,2,2026-03-14,14:00,90.0,Réalisé
1832,228,5,Nettoyage matelas,Ponctuelle,3,2026-03-14,13:00,135.0,Réalisé
1833,209,1,Nettoyage voiture,Mensuelle,1,2026-03-14,11:00,39.0,Réalisé
1834,331,3,Nettoyage canapé,Trimestrielle,1,2026-03-14,15:00,49.0,Réalisé
1835,79,5,Nettoyage matelas,Ponctuelle,2,2026-03-14,18:00,90.0,Réalisé
1836,189,5,Nettoyage matelas,Trimestrielle,1,2026-03-14,20:00,45.0,Réalisé
1837,218,3,Nettoyage canapé,Ponctuelle,3,2026-03-17,08:00,147.0,Réalisé
1838,319,5,Nettoyage matelas,Ponctuelle,1,2026-03-18,12:00,45.0,Réalisé
1839,465,4,Nettoyage tapis,Ponctuelle,2,2026-03-18,11:00,58.0,Réalisé
1840,439,3,Nettoyage canapé,Mensuelle,1,2026-03-18,17:00,49.0,Réalisé
1841,316,1,Nettoyage voiture,Ponctuelle,1,2026-03-18,09:00,39.0,Réalisé
1842,121,5,Nettoyage matelas,Ponctuelle,2,2026-03-18,18:00,90.0,Réalisé
1843,219,4,Nettoyage tapis,Ponctuelle,1,2026-03-19,15:00,29.0,Réalisé
1844,465,2,Nettoyage vitres,Ponctuelle,1,2026-03-19,11:00,25.0,Réalisé
1845,311,5,Nettoyage matelas,Ponctuelle,1,2026-03-19,17:00,45.0,Réalisé
1846,425,5,Nettoyage matelas,Mensuelle,3,2026-03-19,18:00,135.0,Réalisé
1847,80,2,Nettoyage vitres,Ponctuelle,1,2026-03-19,10:00,25.0,Réalisé
1848,284,2,Nettoyage vitres,Mensuelle,3,2026-03-19,08:00,75.0,Réalisé
1849,94,5,Nettoyage matelas,Ponctuelle,2,2026-03-19,19:00,90.0,Réalisé
1850,497,4,Nettoyage tapis,Ponctuelle,1,2026-03-20,15:00,29.0,Annulé
1851,83,5,Nettoyage matelas,Ponctuelle,5,2026-03-20,18:00,225.0,Annulé
1852,150,3,Nettoyage canapé,Mensuelle,2,2026-03-20,14:00,98.0,Réalisé
1853,380,1,Nettoyage voiture,Ponctuelle,2,2026-03-20,12:00,78.0,Réalisé
1854,441,4,Nettoyage tapis,Mensuelle,2,2026-03-20,16:00,58.0,Réalisé
1855,94,4,Nettoyage tapis,Ponctuelle,1,2026-03-20,17:00,29.0,Réalisé
1856,336,3,Nettoyage canapé,Ponctuelle,5,2026-03-20,11:00,245.0,Réalisé
1857,370,2,Nettoyage vitres,Ponctuelle,3,2026-03-20,13:00,75.0,Réalisé
1858,287,1,Nettoyage voiture,Ponctuelle,2,2026-03-21,19:00,78.0,Annulé
1859,7,4,Nettoyage tapis,Ponctuelle,2,2026-03-21,10:00,58.0,Réalisé
1860,339,1,Nettoyage voiture,Ponctuelle,3,2026-03-21,17:00,117.0,Réalisé
1861,425,4,Nettoyage tapis,Ponctuelle,2,2026-03-21,09:00,58.0,Réalisé
1862,142,3,Nettoyage canapé,Ponctuelle,1,2026-03-21,13:00,49.0,Réalisé
1863,410,1,Nettoyage voiture,Ponctuelle,1,2026-03-21,12:00,39.0,Réalisé
1864,369,3,Nettoyage canapé,Ponctuelle,1,2026-03-21,14:00,49.0,Réalisé
1865,169,1,Nettoyage voiture,Ponctuelle,3,2026-03-21,15:00,117.0,Réalisé
1866,10,1,Nettoyage voiture,Mensuelle,3,2026-03-24,08:00,117.0,Réalisé
1867,319,2,Nettoyage vitres,Ponctuelle,1,2026-03-24,17:00,25.0,Réalisé
1868,77,3,Nettoyage canapé,Ponctuelle,1,2026-03-24,09:00,49.0,Réalisé
1869,221,5,Nettoyage matelas,Mensuelle,2,2026-03-24,14:00,90.0,Annulé
1870,233,3,Nettoyage canapé,Ponctuelle,1,2026-03-24,11:00,49.0,Réalisé
1871,492,3,Nettoyage canapé,Ponctuelle,2,2026-03-25,11:00,98.0,Réalisé
1872,333,3,Nettoyage canapé,Ponctuelle,2,2026-03-25,09:00,98.0,Réalisé
1873,482,2,Nettoyage vitres,Trimestrielle,3,2026-03-25,10:00,75.0,Réalisé
1874,104,3,Nettoyage canapé,Mensuelle,4,2026-03-25,14:00,196.0,Réalisé
1875,36,1,Nettoyage voiture,Ponctuelle,1,2026-03-26,09:00,39.0,Réalisé
1876,140,1,Nettoyage voiture,Mensuelle,1,2026-03-26,18:00,39.0,Annulé
1877,246,3,Nettoyage canapé,Trimestrielle,1,2026-03-26,14:00,49.0,Réalisé
1878,238,1,Nettoyage voiture,Trimestrielle,1,2026-03-26,13:00,39.0,Réalisé
1879,206,2,Nettoyage vitres,Ponctuelle,2,2026-03-26,12:00,50.0,Réalisé
1880,113,1,Nettoyage voiture,Ponctuelle,1,2026-03-27,12:00,39.0,Réalisé
1881,290,1,Nettoyage voiture,Trimestrielle,2,2026-03-27,09:00,78.0,Réalisé
1882,452,1,Nettoyage voiture,Ponctuelle,1,2026-03-27,14:00,39.0,Réalisé
1883,115,3,Nettoyage canapé,Mensuelle,1,2026-03-27,11:00,49.0,Réalisé
1884,121,3,Nettoyage canapé,Ponctuelle,2,2026-03-28,09:00,98.0,Annulé
1885,318,5,Nettoyage matelas,Trimestrielle,2,2026-03-28,14:00,90.0,Réalisé
1886,179,5,Nettoyage matelas,Ponctuelle,3,2026-03-28,18:00,135.0,Annulé
1887,170,2,Nettoyage vitres,Ponctuelle,1,2026-03-28,16:00,25.0,Réalisé
1888,114,5,Nettoyage matelas,Ponctuelle,4,2026-03-28,20:00,180.0,Réalisé
1889,314,1,Nettoyage voiture,Trimestrielle,1,2026-03-28,10:00,39.0,Réalisé
1890,312,3,Nettoyage canapé,Ponctuelle,2,2026-03-28,11:00,98.0,Réalisé
1891,231,4,Nettoyage tapis,Ponctuelle,3,2026-03-28,19:00,87.0,Réalisé
1892,112,1,Nettoyage voiture,Mensuelle,2,2026-03-31,14:00,78.0,Annulé
1893,268,3,Nettoyage canapé,Mensuelle,2,2026-03-31,12:00,98.0,Réalisé
1894,496,5,Nettoyage matelas,Ponctuelle,1,2026-03-31,08:00,45.0,Réalisé
1895,354,5,Nettoyage matelas,Ponctuelle,2,2026-03-31,16:00,90.0,Réalisé
1896,155,5,Nettoyage matelas,Ponctuelle,3,2026-03-31,10:00,135.0,Réalisé
1897,222,1,Nettoyage voiture,Ponctuelle,1,2026-04-01,16:00,39.0,Réalisé
1898,115,2,Nettoyage vitres,Mensuelle,1,2026-04-01,13:00,25.0,Réalisé
1899,183,5,Nettoyage matelas,Mensuelle,1,2026-04-01,11:00,45.0,Réalisé
1900,171,4,Nettoyage tapis,Mensuelle,1,2026-04-01,12:00,29.0,Réalisé
1901,98,5,Nettoyage matelas,Ponctuelle,2,2026-04-01,14:00,90.0,Réalisé
1902,2,2,Nettoyage vitres,Ponctuelle,2,2026-04-01,10:00,50.0,Réalisé
1903,38,3,Nettoyage canapé,Ponctuelle,1,2026-04-02,17:00,49.0,Réalisé
1904,152,3,Nettoyage canapé,Trimestrielle,1,2026-04-02,19:00,49.0,Réalisé
1905,380,1,Nettoyage voiture,Trimestrielle,1,2026-04-02,11:00,39.0,Réalisé
1906,94,5,Nettoyage matelas,Ponctuelle,1,2026-04-02,09:00,45.0,Réalisé
1907,283,4,Nettoyage tapis,Ponctuelle,2,2026-04-03,11:00,58.0,Réalisé
1908,460,5,Nettoyage matelas,Mensuelle,2,2026-04-03,18:00,90.0,Réalisé
1909,26,5,Nettoyage matelas,Ponctuelle,1,2026-04-03,09:00,45.0,Réalisé
1910,250,4,Nettoyage tapis,Ponctuelle,1,2026-04-03,08:00,29.0,Réalisé
1911,20,1,Nettoyage voiture,Ponctuelle,1,2026-04-03,12:00,39.0,Réalisé
1912,407,5,Nettoyage matelas,Ponctuelle,1,2026-04-03,17:00,45.0,Réalisé
1913,287,2,Nettoyage vitres,Ponctuelle,1,2026-04-03,13:00,25.0,Réalisé
1914,385,1,Nettoyage voiture,Ponctuelle,1,2026-04-03,19:00,39.0,Réalisé
1915,105,2,Nettoyage vitres,Ponctuelle,2,2026-04-04,11:00,50.0,Réalisé
1916,240,1,Nettoyage voiture,Ponctuelle,1,2026-04-04,12:00,39.0,Réalisé
1917,402,4,Nettoyage tapis,Trimestrielle,1,2026-04-04,19:00,29.0,Réalisé
1918,73,5,Nettoyage matelas,Mensuelle,1,2026-04-04,20:00,45.0,Réalisé
1919,128,3,Nettoyage canapé,Mensuelle,1,2026-04-04,17:00,49.0,Réalisé
1920,29,1,Nettoyage voiture,Ponctuelle,1,2026-04-04,13:00,39.0,Réalisé
1921,285,5,Nettoyage matelas,Mensuelle,4,2026-04-04,10:00,180.0,Réalisé
1922,139,4,Nettoyage tapis,Ponctuelle,1,2026-04-04,09:00,29.0,Réalisé
1923,152,5,Nettoyage matelas,Ponctuelle,1,2026-04-04,14:00,45.0,Réalisé
1924,409,5,Nettoyage matelas,Mensuelle,3,2026-04-04,15:00,135.0,Annulé
1925,491,4,Nettoyage tapis,Mensuelle,1,2026-04-04,16:00,29.0,Réalisé
1926,244,4,Nettoyage tapis,Mensuelle,4,2026-04-07,10:00,116.0,Réalisé
1927,55,3,Nettoyage canapé,Ponctuelle,1,2026-04-07,12:00,49.0,Réalisé
1928,136,5,Nettoyage matelas,Ponctuelle,4,2026-04-07,08:00,180.0,Réalisé
1929,472,2,Nettoyage vitres,Ponctuelle,2,2026-04-07,13:00,50.0,Réalisé
1930,131,2,Nettoyage vitres,Ponctuelle,3,2026-04-08,10:00,75.0,Annulé
1931,128,4,Nettoyage tapis,Ponctuelle,1,2026-04-08,13:00,29.0,Réalisé
1932,96,3,Nettoyage canapé,Ponctuelle,3,2026-04-08,16:00,147.0,Réalisé
1933,235,1,Nettoyage voiture,Ponctuelle,5,2026-04-08,09:00,195.0,Annulé
1934,284,1,Nettoyage voiture,Trimestrielle,2,2026-04-08,19:00,78.0,Réalisé
1935,457,5,Nettoyage matelas,Ponctuelle,2,2026-04-08,17:00,90.0,Annulé
1936,249,1,Nettoyage voiture,Mensuelle,3,2026-04-08,15:00,117.0,Réalisé
1937,392,1,Nettoyage voiture,Trimestrielle,1,2026-04-09,08:00,39.0,Réalisé
1938,485,1,Nettoyage voiture,Trimestrielle,1,2026-04-09,18:00,39.0,Réalisé
1939,84,1,Nettoyage voiture,Ponctuelle,1,2026-04-09,11:00,39.0,Réalisé
1940,91,5,Nettoyage matelas,Ponctuelle,1,2026-04-09,10:00,45.0,Réalisé
1941,331,2,Nettoyage vitres,Ponctuelle,3,2026-04-09,13:00,75.0,Réalisé
1942,298,3,Nettoyage canapé,Ponctuelle,2,2026-04-10,19:00,98.0,Annulé
1943,6,1,Nettoyage voiture,Mensuelle,1,2026-04-10,08:00,39.0,Réalisé
1944,179,3,Nettoyage canapé,Ponctuelle,1,2026-04-10,16:00,49.0,Réalisé
1945,230,4,Nettoyage tapis,Mensuelle,1,2026-04-10,11:00,29.0,Réalisé
1946,325,3,Nettoyage canapé,Ponctuelle,4,2026-04-10,17:00,196.0,Réalisé
1947,213,1,Nettoyage voiture,Mensuelle,3,2026-04-10,10:00,117.0,Réalisé
1948,407,1,Nettoyage voiture,Ponctuelle,4,2026-04-10,14:00,156.0,Réalisé
1949,42,5,Nettoyage matelas,Ponctuelle,2,2026-04-10,13:00,90.0,Réalisé
1950,69,2,Nettoyage vitres,Mensuelle,1,2026-04-10,15:00,25.0,Réalisé
1951,304,2,Nettoyage vitres,Ponctuelle,2,2026-04-10,18:00,50.0,Réalisé
1952,416,1,Nettoyage voiture,Ponctuelle,1,2026-04-11,10:00,39.0,Réalisé
1953,341,2,Nettoyage vitres,Mensuelle,3,2026-04-11,14:00,75.0,Réalisé
1954,340,1,Nettoyage voiture,Ponctuelle,1,2026-04-11,15:00,39.0,Réalisé
1955,50,3,Nettoyage canapé,Ponctuelle,2,2026-04-11,12:00,98.0,Réalisé
1956,436,4,Nettoyage tapis,Ponctuelle,1,2026-04-11,09:00,29.0,Réalisé
1957,361,1,Nettoyage voiture,Mensuelle,2,2026-04-11,20:00,78.0,Réalisé
1958,78,1,Nettoyage voiture,Ponctuelle,2,2026-04-11,13:00,78.0,Réalisé
1959,152,5,Nettoyage matelas,Ponctuelle,3,2026-04-11,11:00,135.0,Réalisé
1960,285,4,Nettoyage tapis,Ponctuelle,1,2026-04-14,13:00,29.0,Réalisé
1961,429,2,Nettoyage vitres,Mensuelle,5,2026-04-14,16:00,125.0,Réalisé
1962,476,1,Nettoyage voiture,Ponctuelle,3,2026-04-14,10:00,117.0,Réalisé
1963,126,5,Nettoyage matelas,Ponctuelle,1,2026-04-14,14:00,45.0,Réalisé
1964,327,3,Nettoyage canapé,Trimestrielle,3,2026-04-14,18:00,147.0,Réalisé
1965,382,5,Nettoyage matelas,Ponctuelle,1,2026-04-14,12:00,45.0,Réalisé
1966,93,2,Nettoyage vitres,Ponctuelle,1,2026-04-14,11:00,25.0,Réalisé
1967,112,1,Nettoyage voiture,Ponctuelle,1,2026-04-15,10:00,39.0,Réalisé
1968,470,1,Nettoyage voiture,Trimestrielle,2,2026-04-15,14:00,78.0,Réalisé
1969,242,4,Nettoyage tapis,Ponctuelle,2,2026-04-15,19:00,58.0,Réalisé
1970,313,2,Nettoyage vitres,Ponctuelle,3,2026-04-15,17:00,75.0,Réalisé
1971,334,3,Nettoyage canapé,Ponctuelle,2,2026-04-15,09:00,98.0,Réalisé
1972,30,3,Nettoyage canapé,Ponctuelle,1,2026-04-15,15:00,49.0,Réalisé
1973,24,1,Nettoyage voiture,Ponctuelle,1,2026-04-16,19:00,39.0,Réalisé
1974,121,1,Nettoyage voiture,Ponctuelle,1,2026-04-16,10:00,39.0,Réalisé
1975,474,1,Nettoyage voiture,Mensuelle,1,2026-04-16,08:00,39.0,Réalisé
1976,393,4,Nettoyage tapis,Mensuelle,1,2026-04-16,17:00,29.0,Réalisé
1977,84,1,Nettoyage voiture,Mensuelle,1,2026-04-16,16:00,39.0,Réalisé
1978,43,1,Nettoyage voiture,Trimestrielle,1,2026-04-17,14:00,39.0,Réalisé
1979,468,3,Nettoyage canapé,Trimestrielle,4,2026-04-17,11:00,196.0,Réalisé
1980,54,5,Nettoyage matelas,Ponctuelle,1,2026-04-17,18:00,45.0,Réalisé
1981,499,3,Nettoyage canapé,Ponctuelle,5,2026-04-17,10:00,245.0,Réalisé
1982,461,1,Nettoyage voiture,Ponctuelle,2,2026-04-17,17:00,78.0,Réalisé
1983,261,3,Nettoyage canapé,Ponctuelle,1,2026-04-17,19:00,49.0,Réalisé
1984,308,1,Nettoyage voiture,Ponctuelle,4,2026-04-17,12:00,156.0,Réalisé
1985,479,5,Nettoyage matelas,Ponctuelle,1,2026-04-18,20:00,45.0,Réalisé
1986,395,1,Nettoyage voiture,Ponctuelle,2,2026-04-18,09:00,78.0,Réalisé
1987,60,1,Nettoyage voiture,Trimestrielle,2,2026-04-18,15:00,78.0,Réalisé
1988,215,3,Nettoyage canapé,Trimestrielle,1,2026-04-18,16:00,49.0,Réalisé
1989,180,3,Nettoyage canapé,Mensuelle,1,2026-04-18,17:00,49.0,Réalisé
1990,421,1,Nettoyage voiture,Trimestrielle,2,2026-04-18,12:00,78.0,Réalisé
1991,421,4,Nettoyage tapis,Mensuelle,1,2026-04-18,19:00,29.0,Réalisé
1992,295,2,Nettoyage vitres,Mensuelle,1,2026-04-18,14:00,25.0,Réalisé
1993,260,1,Nettoyage voiture,Ponctuelle,1,2026-04-18,18:00,39.0,Réalisé
1994,309,5,Nettoyage matelas,Ponctuelle,1,2026-04-18,11:00,45.0,Réalisé
1995,378,2,Nettoyage vitres,Mensuelle,2,2026-04-18,10:00,50.0,Réalisé
1996,392,2,Nettoyage vitres,Ponctuelle,5,2026-04-21,10:00,125.0,Réalisé
1997,284,3,Nettoyage canapé,Ponctuelle,1,2026-04-21,17:00,49.0,Réalisé
1998,287,3,Nettoyage canapé,Ponctuelle,2,2026-04-21,18:00,98.0,Réalisé
1999,39,3,Nettoyage canapé,Ponctuelle,2,2026-04-21,08:00,98.0,Annulé
2000,155,1,Nettoyage voiture,Ponctuelle,2,2026-04-21,15:00,78.0,Réalisé
2001,484,3,Nettoyage canapé,Ponctuelle,1,2026-04-21,19:00,49.0,Réalisé
2002,274,1,Nettoyage voiture,Ponctuelle,2,2026-04-21,13:00,78.0,Réalisé
2003,17,5,Nettoyage matelas,Trimestrielle,1,2026-04-22,16:00,45.0,Réalisé
2004,149,1,Nettoyage voiture,Ponctuelle,1,2026-04-22,08:00,39.0,Réalisé
2005,139,5,Nettoyage matelas,Ponctuelle,1,2026-04-22,12:00,45.0,Réalisé
2006,1,1,Nettoyage voiture,Mensuelle,2,2026-04-22,17:00,78.0,Réalisé
2007,412,3,Nettoyage canapé,Mensuelle,2,2026-04-22,13:00,98.0,Réalisé
2008,8,3,Nettoyage canapé,Mensuelle,1,2026-04-23,15:00,49.0,Réalisé
2009,25,5,Nettoyage matelas,Trimestrielle,3,2026-04-23,12:00,135.0,Réalisé
2010,348,1,Nettoyage voiture,Ponctuelle,1,2026-04-23,16:00,39.0,Réalisé
2011,331,3,Nettoyage canapé,Ponctuelle,3,2026-04-23,17:00,147.0,Réalisé
2012,50,5,Nettoyage matelas,Ponctuelle,4,2026-04-23,11:00,180.0,Réalisé
2013,278,4,Nettoyage tapis,Ponctuelle,1,2026-04-23,18:00,29.0,Réalisé
2014,27,5,Nettoyage matelas,Ponctuelle,1,2026-04-23,14:00,45.0,Réalisé
2015,61,3,Nettoyage canapé,Ponctuelle,2,2026-04-23,19:00,98.0,Réalisé
2016,16,1,Nettoyage voiture,Mensuelle,3,2026-04-23,10:00,117.0,Réalisé
2017,217,2,Nettoyage vitres,Ponctuelle,1,2026-04-24,19:00,25.0,Réalisé
2018,155,5,Nettoyage matelas,Ponctuelle,3,2026-04-24,09:00,135.0,Annulé
2019,166,2,Nettoyage vitres,Ponctuelle,3,2026-04-24,08:00,75.0,Annulé
2020,162,3,Nettoyage canapé,Ponctuelle,1,2026-04-24,11:00,49.0,Annulé
2021,64,4,Nettoyage tapis,Mensuelle,1,2026-04-24,12:00,29.0,Réalisé
2022,338,2,Nettoyage vitres,Ponctuelle,1,2026-04-24,10:00,25.0,Réalisé
2023,462,4,Nettoyage tapis,Ponctuelle,1,2026-04-24,14:00,29.0,Réalisé
2024,42,3,Nettoyage canapé,Ponctuelle,1,2026-04-25,17:00,49.0,Annulé
2025,86,1,Nettoyage voiture,Ponctuelle,2,2026-04-25,13:00,78.0,Réalisé
2026,128,5,Nettoyage matelas,Ponctuelle,2,2026-04-25,14:00,90.0,Réalisé
2027,35,3,Nettoyage canapé,Trimestrielle,4,2026-04-25,18:00,196.0,Annulé
2028,74,4,Nettoyage tapis,Mensuelle,1,2026-04-25,12:00,29.0,Réalisé
2029,275,3,Nettoyage canapé,Mensuelle,1,2026-04-25,19:00,49.0,Réalisé
2030,365,4,Nettoyage tapis,Ponctuelle,2,2026-04-25,16:00,58.0,Réalisé
2031,44,5,Nettoyage matelas,Ponctuelle,1,2026-04-28,17:00,45.0,Réalisé
2032,327,1,Nettoyage voiture,Ponctuelle,4,2026-04-28,18:00,156.0,Réalisé
2033,158,2,Nettoyage vitres,Ponctuelle,1,2026-04-28,12:00,25.0,Réalisé
2034,396,1,Nettoyage voiture,Ponctuelle,1,2026-04-28,10:00,39.0,Réalisé
2035,375,2,Nettoyage vitres,Mensuelle,2,2026-04-28,13:00,50.0,Réalisé
2036,298,5,Nettoyage matelas,Ponctuelle,3,2026-04-28,09:00,135.0,Réalisé
2037,64,3,Nettoyage canapé,Ponctuelle,2,2026-04-29,17:00,98.0,Réalisé
2038,103,2,Nettoyage vitres,Ponctuelle,3,2026-04-29,15:00,75.0,Réalisé
2039,219,3,Nettoyage canapé,Trimestrielle,4,2026-04-29,11:00,196.0,Annulé
2040,416,3,Nettoyage canapé,Trimestrielle,2,2026-04-29,12:00,98.0,Annulé
2041,244,1,Nettoyage voiture,Ponctuelle,3,2026-04-29,16:00,117.0,Réalisé
2042,351,1,Nettoyage voiture,Ponctuelle,2,2026-04-29,14:00,78.0,Réalisé
2043,143,2,Nettoyage vitres,Ponctuelle,2,2026-04-30,12:00,50.0,Réalisé
2044,194,3,Nettoyage canapé,Ponctuelle,2,2026-04-30,14:00,98.0,Annulé
2045,159,3,Nettoyage canapé,Trimestrielle,1,2026-04-30,13:00,49.0,Réalisé
2046,132,4,Nettoyage tapis,Ponctuelle,1,2026-04-30,11:00,29.0,Réalisé
2047,175,3,Nettoyage canapé,Trimestrielle,1,2026-04-30,17:00,49.0,Réalisé
2048,19,3,Nettoyage canapé,Ponctuelle,2,2026-04-30,15:00,98.0,Réalisé
2049,296,3,Nettoyage canapé,Ponctuelle,2,2026-04-30,09:00,98.0,Réalisé
2050,142,5,Nettoyage matelas,Ponctuelle,1,2026-05-01,11:00,45.0,Réalisé
2051,481,3,Nettoyage canapé,Ponctuelle,2,2026-05-01,18:00,98.0,Annulé
2052,225,3,Nettoyage canapé,Ponctuelle,2,2026-05-01,13:00,98.0,Réalisé
2053,252,5,Nettoyage matelas,Mensuelle,1,2026-05-01,10:00,45.0,Réalisé
2054,485,4,Nettoyage tapis,Ponctuelle,1,2026-05-01,09:00,29.0,Réalisé
2055,37,1,Nettoyage voiture,Ponctuelle,2,2026-05-01,17:00,78.0,Réalisé
2056,460,3,Nettoyage canapé,Ponctuelle,2,2026-05-01,08:00,98.0,Réalisé
2057,271,3,Nettoyage canapé,Ponctuelle,1,2026-05-01,12:00,49.0,Réalisé
2058,42,3,Nettoyage canapé,Ponctuelle,4,2026-05-01,19:00,196.0,Réalisé
2059,43,3,Nettoyage canapé,Ponctuelle,1,2026-05-02,17:00,49.0,Réalisé
2060,175,1,Nettoyage voiture,Ponctuelle,1,2026-05-02,13:00,39.0,Réalisé
2061,126,5,Nettoyage matelas,Ponctuelle,1,2026-05-02,19:00,45.0,Réalisé
2062,484,5,Nettoyage matelas,Ponctuelle,3,2026-05-02,14:00,135.0,Annulé
2063,408,3,Nettoyage canapé,Ponctuelle,4,2026-05-02,10:00,196.0,Réalisé
2064,323,5,Nettoyage matelas,Mensuelle,5,2026-05-02,15:00,225.0,Réalisé
